thread_id,customer_tweet_id,customer_author_id,created_at,customer_text,xbox_reply_tweet_id,xbox_reply_text,proposed_resolution_mode,proposed_handling_signal,resolution_mode_review_status,intent,intent_semantic_confidence,intent_label_source
159822,159822,152810,Fri Nov 24 12:57:47 +0000 2017,"@XboxSupport I just accidently bought the Rise of the Tomb Raider Season Pass, thinking it was the game. And I heard you can get refunds now, but I can't find it. I am part of the preview thing too. Any help?",159823,@152810 Thanks for reaching out! For refund requests and payment inquiries we recommend reading over our refund policy here  1 ^JS,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,billing_codes_refunds,0.406,semantic_prototype_weak_label
161550,161550,153297,Fri Nov 24 14:46:09 +0000 2017,@XboxSupport i need help,161549,"@153297 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.541,semantic_prototype_weak_label
161590,161590,153303,Fri Nov 24 14:55:52 +0000 2017,"@XboxSupport any time I try and go to settings I get this. Every game failing to install, already done a factory reset 🤬 #XboxOneX https://t.co/oHrwQkMx4H",161589,@153303 Hi there! Let's have you reach out to the chat team https://t.co/lUV7XYl61S to explore your options with this ^JS,specialist_handoff,escalate,rule_assisted_needs_sample_review,account_access_profile,0.505,semantic_prototype_weak_label
161616,161616,153310,Fri Nov 24 14:32:09 +0000 2017,@XboxSupport is there any way I can contact you guys to make my account an adult account ??,161614,@153310 you incorrectly put in the date of birth you will have to wait until the accounts 18th birthday based on the date you entered.  2 ^XS,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.569,semantic_prototype_weak_label
161616,161615,153310,Fri Nov 24 18:36:42 +0000 2017,@XboxSupport Is there anyway if completely transferring all data onto another account,161617,"@153310 Hey there, unfortunately, account transfers are not something we can do. ^XS",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.502,semantic_prototype_weak_label
161616,161616,153310,Fri Nov 24 14:32:09 +0000 2017,@XboxSupport is there any way I can contact you guys to make my account an adult account ??,161618,"@153310 Hey there, unfortunately, once an account is created you won't be able to change the date of birth that was given to it. If  1 ^XS",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.569,semantic_prototype_weak_label
161620,161620,153311,Fri Nov 24 14:29:23 +0000 2017,@XboxSupport My Advanced Repair of my Xbox Scorpio is delayed without notice! Is a #XboxOneX not available/on stock? What's wrong?,161619,@153311 reaching out to our chat team to see if they have more information. https://t.co/sMM0hn9ycL  2 ^RM,specialist_handoff,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.473,semantic_prototype_weak_label
161620,161620,153311,Fri Nov 24 14:29:23 +0000 2017,@XboxSupport My Advanced Repair of my Xbox Scorpio is delayed without notice! Is a #XboxOneX not available/on stock? What's wrong?,161621,"@153311 Hi, we would not be able to speculate. If you want, you can try  1 ^RM",public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.473,semantic_prototype_weak_label
161641,161641,153316,Fri Nov 24 13:26:58 +0000 2017,@XboxSupport can someone shed some light. We have 2 xboxes in the home 2 user names 2 live accounts. Why cant my other xbox have the same game on it. Keeps asking if i am the owner. Id really like my son to be able to take the game and play it also,161640,@153316 Hi there! If you set the console as your accounts home console then purchased content will be shared on that console https://t.co/BClDvTOaqk ^JS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.546,semantic_prototype_weak_label
163154,163154,153721,Fri Nov 24 17:42:14 +0000 2017,"@XboxSupport Hey there, could you check if there is any problem with the Forza Horizon 3 servers at the moment ? Theres no way to access the market, designs, tunings or playing with a friend. Thanks alot",163152,@153721 Hi there! There's currently a service alert that can affect this https://t.co/dG2dbIAHPz for updates keep an eye there! ^JS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.355,semantic_prototype_weak_label
163154,163153,153722,Fri Nov 24 19:29:03 +0000 2017,@XboxSupport can you send me photos,163155,"@153722 Hello, we do not send photos. Did you need assistance with something Xbox related? ^RM",visual_evidence_required,escalate,rule_assisted_needs_sample_review,account_access_profile,0.460,semantic_prototype_weak_label
163154,163156,153722,Sun Nov 26 12:24:50 +0000 2017,@XboxSupport yes how many games can it keep in free memory?,163157,@153722 That depends on the size of the hard drive in the console - there's more info here: https://t.co/Cx1O5XJTyT on how you can check.  ^QZ,needs_more_context,escalate,rule_assisted_needs_sample_review,subscription_game_pass_gold,0.433,semantic_prototype_weak_label
163183,163183,153731,Fri Nov 24 16:13:08 +0000 2017,@XboxSupport is there no option to upgrade a HD movie I️ own into UHD? I️ own Blade Runner: The Finel Cut in HD and can’t just rebuy the UHD version,163182,"@153731 Hi there, in this case, the UHD is a separate version and you would need to purchase it to own it. ^JS",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,how_to_product_information,0.255,semantic_prototype_weak_label
163186,163186,153732,Fri Nov 24 16:09:48 +0000 2017,"@XboxSupport I have been having a issue with my party's on Xbox One X where when sometimes when someone speaks it makes a glitchy, static, repeating sound or it would just be quiet. I reseted my Xbox and even put my Power Settings on energy saving.",163184,@153732 Hi there! Could you check to make sure your controller is fully updated https://t.co/AjbWyIX8UB ? ^JS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.365,semantic_prototype_weak_label
163186,163185,153732,Fri Nov 24 22:12:43 +0000 2017,@XboxSupport I'm using a wired controller and the weird sounds in the party are coming through my speakers of my TV,163187,@153732 Can you share a video of this by chance to give us a better idea? This may be something our teams are looking into but more details would be helpful. https://t.co/nPX1yNG0Tv ^IS,visual_evidence_required,escalate,rule_assisted_needs_sample_review,console_accessory_display,0.277,semantic_prototype_weak_label
164487,164487,154120,Fri Nov 24 17:00:37 +0000 2017,"@XboxSupport Hi, I purchased Xbox live 12 month prepaid code and it's been activatedand shows under my subscriptions but I can't access XB live features to play online could you please assist?",164486,"@154120 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,billing_codes_refunds,0.481,semantic_prototype_weak_label
166001,166001,154550,Fri Nov 24 18:51:39 +0000 2017,"@XboxSupport the enforcement site is unusable. Trying to view details of a case review and silent errors keep throwing me back to home page. (Multiple browsers, desktop and mobile).",166000,@154550 We'd be happy to look into this with you! Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,safety_enforcement_security,0.487,semantic_prototype_weak_label
166008,166006,154552,Fri Nov 24 18:14:33 +0000 2017,@XboxSupport Or any way to find out why the enforcement was issued?,166005,@154552 if you are eligible for a case review you can do that there as well.  2 ^XS,enforcement_review,escalate,rule_assisted_needs_sample_review,safety_enforcement_security,0.623,semantic_prototype_weak_label
166008,166006,154552,Fri Nov 24 18:14:33 +0000 2017,@XboxSupport Or any way to find out why the enforcement was issued?,166007,@154552 If you believe that your suspension was incorrectly levied against you please head over here: https://t.co/DKYj5dv910  1 ^XS,enforcement_review,escalate,rule_assisted_needs_sample_review,safety_enforcement_security,0.623,semantic_prototype_weak_label
167474,167474,154968,Fri Nov 24 20:03:20 +0000 2017,@154969 @XboxSupport Hi! How long does it take to get reward points in our account after a purchase through the store on Xbox one?,167473,"@154968 Hey, for any information on Xbox Live Rewards, you can go to this page here https://t.co/nKWToQWkHZ. ^RM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.415,semantic_prototype_weak_label
169219,169219,155396,Fri Nov 24 20:44:17 +0000 2017,Has the Xbox One X enhancement update come out for WW2 yet? If so how do I download. @ATVIAssist @115765 @XboxSupport,169218,@155396 Hi there! The update for this title will begin the download once you launch this on your console.  ^JA,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.426,semantic_prototype_weak_label
170587,170583,155764,Fri Nov 24 21:44:51 +0000 2017,@XboxSupport Could you answer my quistion please?,170581,@155764 Hello! Not quite sure we are following. What game/disk are you trying to play on your console? Are you on Xbox One or Xbox 360? ^RR,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.544,semantic_prototype_weak_label
170587,170582,155764,Fri Nov 24 22:23:56 +0000 2017,@XboxSupport Xbox one,170584,@155764 Would you mind letting us know what you're trying to play on your Xbox One exactly?   ^RR,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.510,semantic_prototype_weak_label
170587,170585,155764,Fri Nov 24 23:01:02 +0000 2017,@XboxSupport A game known as black,170586,@155764 Thanks for that! You should be good to play the game as it is a backwards compatible title listed here: https://t.co/pnSwgWEpT3 ^RR,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.425,semantic_prototype_weak_label
170638,170638,155781,Fri Nov 24 20:02:17 +0000 2017,"@XboxSupport hey guys! My Xbox is making some squeaky noises, can you help ?",170636,"@155781 Hey, could you direct message us and share more information on what is happening? ^RM",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.479,semantic_prototype_weak_label
173149,173149,156516,Fri Nov 24 22:41:27 +0000 2017,"@XboxSupport I just bought a game (I already owned) for a friend as a gift, and it started to install on my hard drive when I finished purchase. Is that normal?",173148,@156516 Hiya! Mind sending us a direct message https://t.co/nPX1yNXCi5 with your Gamertag so we can further look into this?  ^JA,private_account_investigation,escalate,rule_assisted_needs_sample_review,billing_codes_refunds,0.290,semantic_prototype_weak_label
175095,175095,157092,Fri Nov 24 23:06:46 +0000 2017,@XboxSupport wtf happing here https://t.co/qLeHd5B2yu,175094,"@157092 Hi there, is this happening with any game you try or just FIFA? If you try a full power cycle: https://t.co/QENEhDs7tB of your Xbox One S console, does that solve what you're experiencing? ^ZM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.466,semantic_prototype_weak_label
175100,175100,157094,Fri Nov 24 22:12:03 +0000 2017,Xbox One-support | Xbox 360-support | Xbox Live- och faktureringssupport  https://t.co/xcc4g2kgp5 via @xboxsupport If you are gonna fucking ban me when i just bought live then give me a refund you fucking scammers go to hell,175099,@157094 Hey there. We do not handle any enforcement action here. If eligible you can file for a case review here: https://t.co/U1yn6tCbse . Also you can reach out to our chat team here: https://t.co/lUV7XYCGTq to discuss refund options. ^IS,enforcement_review,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.542,semantic_prototype_weak_label
177177,177177,157704,Sat Nov 25 00:34:17 +0000 2017,I’ve been downloading Call of Duty World War 2 for about 4 hours and it’s only on 39%. How can I️ speed up this process? My internet is pretty good @XboxSupport,177176,"@157704 Hi there, if you're seeing slow downloads, please try our steps here: https://t.co/eLlEvjBDIA to see if they can help out. ^ZM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,game_content_download,0.329,semantic_prototype_weak_label
